Year,Month,Tmax,Tmin,SumOfPrecipitations,PAR_umol/m2/s,CO2_Concentration
1950,1,-0.9624999999999772,-38.26457824707029,48.43359375,287.3220289278156,317.36932373046875
1950,2,1.4125000000000227,-40.31145324707029,34.81510543823242,462.16832242827184,317.91943359375
1950,3,2.4333435058593977,-31.837499999999977,45.21614456176758,675.5183306273991,318.5263366699219
1950,4,12.079156494140648,-14.577093505859352,73.82552337646484,832.1656113087807,316.8851013183594
1950,5,27.235406494140648,-6.316656494140602,56.02994918823242,1038.8102072839013,313.87841796875
1950,6,25.610406494140648,-1.7437499999999773,125.90885162353516,953.0002266367912,309.06561279296875
1950,7,27.4333435058594,3.391656494140648,34.86848831176758,1109.3924299546077,305.94366455078125
1950,8,27.631250000000023,2.422906494140648,108.25260162353516,836.0406127830113,306.7196044921875
1950,9,20.3395935058594,-4.837499999999977,103.70052337646484,558.8180923701707,310.52392578125
1950,10,20.9958435058594,-7.410406494140602,76.63802337646484,397.2417326628448,313.69927978515625
1950,11,9.995843505859398,-12.702093505859352,118.734375,212.09729642612376,315.6618347167969
1950,12,2.0270935058593977,-36.32187499999998,110.1953125,201.03146312600063,316.8145446777344
1951,1,0.9854064941406476,-34.15520324707029,91.16927337646484,260.8008460593004,317.59716796875
1951,2,1.2666564941406475,-40.76457824707029,49.3828125,444.5107029082544,318.154541015625
1951,3,8.422906494140648,-32.33749999999998,100.67447662353516,637.3028024506136,318.74444580078125
1951,4,26.047906494140648,-10.618749999999975,87.02603912353516,809.4002380821863,317.0901794433594
1951,5,28.131250000000023,-3.816656494140602,43.34635543823242,1059.5795992336805,314.0771789550781
1951,6,23.3083435058594,-1.3895935058593525,111.17447662353516,915.5170829638032,309.2611083984375
1951,7,27.2145935058594,3.2562500000000227,99.00260162353516,966.5176055145683,306.1616516113281
1951,8,30.4020935058594,-2.5874999999999773,98.88541412353516,869.592664634051,306.9537353515625
1951,9,23.912500000000023,-4.608343505859352,106.25260162353516,577.9708856354035,310.7720642089844
1951,10,20.475000000000023,-4.962499999999977,44.29948043823242,433.8925266397561,313.9649353027344
1951,11,16.527093505859398,-27.129171752929665,96.359375,243.8740434229696,315.9464416503906
1951,12,2.2458435058593977,-39.92604675292967,53.64453125,223.28610834431217,317.10516357421875
