Year,Month,Variable,eco1
1955,10,PAR,425.6892400226565
1955,11,PAR,219.3827701130915
1955,12,PAR,199.43564535040036
1956,1,PAR,243.35820446062863
1956,2,PAR,364.8344148947514
1956,3,PAR,666.0420719711385
1956,4,PAR,920.6351730382952
1956,5,PAR,1013.6684806191996
1956,6,PAR,997.7217483621788
1956,7,PAR,938.6916035964224
1956,8,PAR,932.1619935554525
1956,9,PAR,659.6355633407694
1956,10,PAR,317.9841811293256
1956,11,PAR,223.2437487442197
1956,12,PAR,169.96692907722442
1957,1,PAR,254.50369944116585
1957,2,PAR,353.36074268727083
1957,3,PAR,664.3690882749298
1957,4,PAR,959.7590572522092
1957,5,PAR,807.7096658679652
1957,6,PAR,1133.833435165047
1957,7,PAR,908.8994672692468
1957,8,PAR,820.4240808988172
1957,9,PAR,644.7824894430693
1957,10,PAR,353.3300585449024
1957,11,PAR,241.93623096429133
1957,12,PAR,194.75058310415665
1958,1,PAR,237.88644172875752
1958,2,PAR,418.1544639416691
1958,3,PAR,649.1650545056597
1958,4,PAR,830.0609861268026
1958,5,PAR,913.0404305288432
1958,6,PAR,887.926767710156
1958,7,PAR,893.913149889103
1958,8,PAR,783.140725523796
1958,9,PAR,622.7147260801538
1958,10,PAR,329.62391651834054
1958,11,PAR,259.4308567251939
1958,12,PAR,208.1324741988152
1959,1,PAR,228.38924866076525
1959,2,PAR,384.5846005332414
1959,3,PAR,653.383551656413
1959,4,PAR,943.1962253493596
1959,5,PAR,1111.9035086639465
1959,6,PAR,1003.6467783336772
1959,7,PAR,918.1278644553016
1959,8,PAR,841.405152441699
1959,9,PAR,518.9458398941648
1959,10,PAR,367.3209736791957
1959,11,PAR,253.72747314621145
1959,12,PAR,204.19473157292657
1960,1,PAR,248.2910311483081
1960,2,PAR,425.986474540799
1960,3,PAR,658.6172416615451
1960,4,PAR,843.3980204626569
1960,5,PAR,939.07249967984
1960,6,PAR,987.8081681961656
1960,7,PAR,969.9010643051332
1960,8,PAR,829.4149715431131
1960,9,PAR,732.3193009368935
1960,10,PAR,376.2467094118292
1960,11,PAR,214.86014524188133
1960,12,PAR,199.6811304890552
1961,1,PAR,220.18307356754903
1961,2,PAR,407.1542420228264
1961,3,PAR,658.4754025658023
1961,4,PAR,784.4438900306294
1961,5,PAR,932.6101255901416
1961,6,PAR,888.1199482004538
1961,7,PAR,1129.7035184796557
1961,8,PAR,757.8714075498862
1961,9,PAR,643.5268101469827
1961,10,PAR,421.0030286465711
1961,11,PAR,251.7995687834056
1961,12,PAR,190.62935005061848
1962,1,PAR,245.73331634778197
1962,2,PAR,426.2231789136379
1962,3,PAR,654.2320170862729
1962,4,PAR,649.6775450839331
1962,5,PAR,915.142939797265
1962,6,PAR,1106.5727667685298
1962,7,PAR,1065.5121077232975
1962,8,PAR,807.1548346531201
1962,9,PAR,617.404700582397
1962,10,PAR,309.9059173042058
1962,11,PAR,249.1760377658867
1962,12,PAR,211.9309899619136
1963,1,PAR,222.11248349318248
1963,2,PAR,398.1914279369559
1963,3,PAR,609.133109172535
1963,4,PAR,848.0413746167002
1963,5,PAR,1014.8127090093792
1963,6,PAR,1054.60758684307
1963,7,PAR,1034.7078141624943
1963,8,PAR,946.7066154478212
1963,9,PAR,627.1233680580009
1963,10,PAR,351.8723202441498
1963,11,PAR,223.2735560749143
1963,12,PAR,185.39907487018436
1964,1,PAR,223.7644314126948
1964,2,PAR,399.4725862950209
1964,3,PAR,654.9109152868531
1964,4,PAR,961.1447760306768
1964,5,PAR,945.5893776560462
1964,6,PAR,966.9967549961902
1964,7,PAR,878.9471316911839
1964,8,PAR,761.4396427710419
1964,9,PAR,607.4029592735816
1964,10,PAR,397.9302997716718
1964,11,PAR,247.63678682372543
1964,12,PAR,205.03235027483368
1965,1,PAR,241.1384587044797
1965,2,PAR,384.7548766171195
1965,3,PAR,661.4894118902656
1965,4,PAR,788.8873372827842
1965,5,PAR,1038.6751547698648
1965,6,PAR,1173.7672896930344
1965,7,PAR,1039.1415143874656
1965,8,PAR,788.6708782598198
1965,9,PAR,601.7773480422513
1965,10,PAR,367.6480755291421
1965,11,PAR,216.0482333302694
1965,12,PAR,184.6087796739197
1966,1,PAR,231.39728517214235
1966,2,PAR,379.5130496665305
1966,3,PAR,639.5476870145077
1966,4,PAR,778.1319723894505
1966,5,PAR,932.44493651347
1966,6,PAR,845.2212798972057
1966,7,PAR,1097.181224741153
1966,8,PAR,923.416298420436
1966,9,PAR,617.2905260079955
1966,10,PAR,326.7191475052009
1966,11,PAR,205.51812130624785
1966,12,PAR,196.99371694033997
1967,1,PAR,265.4358236781156
1967,2,PAR,458.3180318177355
1967,3,PAR,681.7549983323793
1967,4,PAR,870.8741909159074
1967,5,PAR,959.2231434946818
1967,6,PAR,957.9577000970178
1967,7,PAR,1017.5401322201342
1967,8,PAR,764.0612922556713
1967,9,PAR,580.0825426485891
1967,10,PAR,329.96845493999945
1967,11,PAR,229.6109767991108
1967,12,PAR,194.7249721945822
1968,1,PAR,253.02940671580984
1968,2,PAR,420.675596110714
1968,3,PAR,634.5380419450495
1968,4,PAR,966.0901425500972
1968,5,PAR,993.384827526768
1968,6,PAR,1053.2901010101662
1968,7,PAR,898.6237390438457
1968,8,PAR,834.8702172831232
1968,9,PAR,627.7615249121638
1968,10,PAR,349.1276381014408
1968,11,PAR,235.98478633706952
1968,12,PAR,190.5748523932707
1969,1,PAR,242.25622383955175
1969,2,PAR,413.11489441329616
1969,3,PAR,691.8497301327737
1969,4,PAR,927.0508701796952
1969,5,PAR,998.3423896238572
1969,6,PAR,1046.5686137235823
1969,7,PAR,943.1202003287284
1969,8,PAR,755.5081722804248
1969,9,PAR,548.6953954336001
1969,10,PAR,299.4448389717767
1969,11,PAR,248.18806952287585
1969,12,PAR,177.29762775294623
1970,1,PAR,260.6692725308367
1970,2,PAR,438.76936097220073
1970,3,PAR,613.6535216481623
1970,4,PAR,932.8462863274466
1970,5,PAR,915.024014828516
1970,6,PAR,915.077165300602
1970,7,PAR,1066.4018687818589
1970,8,PAR,957.5037355573284
1970,9,PAR,459.2084277744969
1970,10,PAR,333.0889840869759
1970,11,PAR,227.44747376667252
1970,12,PAR,188.6302358661923
1971,1,PAR,238.9598692643575
1971,2,PAR,404.8631734663227
1971,3,PAR,689.6161555256086
1971,4,PAR,880.2048329317229
1971,5,PAR,1047.2111670231386
1971,6,PAR,962.627178586484
1971,7,PAR,1046.180165693327
1971,8,PAR,852.2029914809011
1971,9,PAR,605.0453566360774
1971,10,PAR,405.9885531558394
1971,11,PAR,230.1690719684369
1971,12,PAR,189.93452194826327
1972,1,PAR,265.2972420691369
1972,2,PAR,439.1581491905906
1972,3,PAR,676.2845107322119
1972,4,PAR,911.6232096413454
1972,5,PAR,945.641343626242
1972,6,PAR,944.0953933649132
1972,7,PAR,897.6825954670684
1972,8,PAR,869.4643526453721
1972,9,PAR,640.4521870562464
1972,10,PAR,299.3040452847491
1972,11,PAR,236.8871674038348
1972,12,PAR,188.0391783408326
1973,1,PAR,257.2422698452034
1973,2,PAR,382.8185665183352
1973,3,PAR,611.8542390358633
1973,4,PAR,923.363036005774
1973,5,PAR,1046.5225007548063
1973,6,PAR,903.049657518577
1973,7,PAR,914.8752768014144
1973,8,PAR,825.7891039717632
1973,9,PAR,630.6109612216852
1973,10,PAR,345.0681756848658
1973,11,PAR,268.714220989497
1973,12,PAR,186.1382789713138
1974,1,PAR,240.69026851366635
1974,2,PAR,384.2068174744368
1974,3,PAR,630.4456778993366
1974,4,PAR,849.6954918942245
1974,5,PAR,924.3221444204064
1974,6,PAR,978.2902778366893
1974,7,PAR,989.5977846788692
1974,8,PAR,842.3234192597147
1974,9,PAR,584.7333274953639
1974,10,PAR,343.0895803643341
1974,11,PAR,222.2161444891066
1974,12,PAR,188.87566884366709
1975,1,PAR,261.6872963919988
1975,2,PAR,463.3032889972791
1975,3,PAR,672.9354578686794
1975,4,PAR,849.5858100814403
1975,5,PAR,947.2440044056356
1975,6,PAR,1060.0671891091126
1975,7,PAR,849.5917486082285
1975,8,PAR,924.8942581150257
1975,9,PAR,681.8568013943191
1975,10,PAR,396.8882451701015
1975,11,PAR,238.54258744262512
1975,12,PAR,207.17777564166587
1976,1,PAR,246.60902062553524
1976,2,PAR,394.3001835711409
1976,3,PAR,638.6815307775397
1976,4,PAR,935.2549889444788
1976,5,PAR,1090.4608983167448
1976,6,PAR,1017.96641021349
1976,7,PAR,1098.767383249213
1976,8,PAR,840.9534420713865
1976,9,PAR,695.017297678118
1976,10,PAR,377.3268499275641
1976,11,PAR,232.77955671056105
1976,12,PAR,203.43690779141372
1977,1,PAR,237.50335095481657
1977,2,PAR,409.2984999565271
1977,3,PAR,660.236983975417
1977,4,PAR,748.537756427632
1977,5,PAR,964.006507541648
1977,6,PAR,1030.2474151207862
1977,7,PAR,1048.2050031666006
1977,8,PAR,849.4160136432633
1977,9,PAR,651.0136621531376
1977,10,PAR,337.5624411487552
1977,11,PAR,250.2364899593763
1977,12,PAR,207.16845410233807
1978,1,PAR,279.1911399678416
1978,2,PAR,423.5218553611464
1978,3,PAR,628.9140132367982
1978,4,PAR,872.0416616298346
1978,5,PAR,999.9447651846748
1978,6,PAR,906.9290278793352
1978,7,PAR,1072.5310209240658
1978,8,PAR,895.1482774720431
1978,9,PAR,688.8019684170482
1978,10,PAR,339.07528343714444
1978,11,PAR,255.13635578103816
1978,12,PAR,189.66846128503627
1979,1,PAR,244.95765699329775
1979,2,PAR,443.1216644529753
1979,3,PAR,633.5264919406762
1979,4,PAR,848.3100453296682
1979,5,PAR,881.3795503420481
1979,6,PAR,980.1578210702936
1979,7,PAR,947.4436912988124
1979,8,PAR,915.0446756008932
1979,9,PAR,594.6147409127884
1979,10,PAR,351.2869582908011
1979,11,PAR,222.62954476320152
1979,12,PAR,205.00700227836936
1980,1,PAR,277.80679604747803
1980,2,PAR,381.51594363829946
1980,3,PAR,705.7076850408092
1980,4,PAR,911.832654228694
1980,5,PAR,884.0826373989346
1980,6,PAR,1127.3893732444244
1980,7,PAR,1102.868690502935
1980,8,PAR,669.3921897253588
1980,9,PAR,501.0457474237123
1980,10,PAR,375.7904689658228
1980,11,PAR,192.87682256992807
1980,12,PAR,197.24258973304367
1981,1,PAR,232.79741165408996
1981,2,PAR,416.0164425362572
1981,3,PAR,701.5738112588627
1981,4,PAR,863.5196416762599
1981,5,PAR,975.6731465200636
1981,6,PAR,916.4670676127004
1981,7,PAR,950.5418128319276
1981,8,PAR,834.0321139489133
1981,9,PAR,618.8374131127159
1981,10,PAR,374.518695641837
1981,11,PAR,232.18946757019896
1981,12,PAR,197.577573306062
1982,1,PAR,257.62959805429256
1982,2,PAR,431.9325525330897
1982,3,PAR,581.3281215763833
1982,4,PAR,821.6327743376559
1982,5,PAR,1017.3443183890976
1982,6,PAR,1079.313503851702
1982,7,PAR,981.325541423722
1982,8,PAR,886.0783848784912
1982,9,PAR,645.8373967367042
1982,10,PAR,359.26757702258254
1982,11,PAR,234.83358740559316
1982,12,PAR,196.82257776781012
1983,1,PAR,233.598302552082
1983,2,PAR,403.7487279647472
1983,3,PAR,653.1731476816213
1983,4,PAR,821.1863471659873
1983,5,PAR,1074.7889261724708
1983,6,PAR,1175.5776784550276
1983,7,PAR,944.6771905233896
1983,8,PAR,1008.052808283728
1983,9,PAR,639.1380572498185
1983,10,PAR,459.9011628115083
1983,11,PAR,236.97197723836672
1983,12,PAR,180.37893112206856
1984,1,PAR,255.17324316337184
1984,2,PAR,384.445450106918
1984,3,PAR,638.1938706819384
1984,4,PAR,818.0822435483468
1984,5,PAR,928.881403792224
1984,6,PAR,1086.3263965213707
1984,7,PAR,952.1146182437216
1984,8,PAR,773.0971238547412
1984,9,PAR,647.9443727033619
1984,10,PAR,384.32576714029045
1984,11,PAR,239.4037250128315
1984,12,PAR,195.1329854229868
1985,1,PAR,257.6656222087539
1985,2,PAR,421.5203852289896
1985,3,PAR,571.0935913488973
1985,4,PAR,889.1702564844761
1985,5,PAR,842.843519296187
1985,6,PAR,920.6733054674056
1985,7,PAR,1050.08050166025
1985,8,PAR,855.4132854612225
1985,9,PAR,671.5811179989771
1985,10,PAR,456.3053524272344
1985,11,PAR,244.2857621260926
1985,12,PAR,190.92798483400227
1986,1,PAR,244.75622845439744
1986,2,PAR,370.4458305711907
1986,3,PAR,676.8275587637141
1986,4,PAR,844.2538087770514
1986,5,PAR,1080.1384150490017
1986,6,PAR,903.8195476159708
1986,7,PAR,939.4882858464848
1986,8,PAR,905.8552092214958
1986,9,PAR,573.7393581044546
1986,10,PAR,363.4519404798206
1986,11,PAR,245.24409094460376
1986,12,PAR,193.83755145020277
1987,1,PAR,238.5560026273959
1987,2,PAR,389.5571054603805
1987,3,PAR,682.3290464836199
1987,4,PAR,815.9816104928851
1987,5,PAR,1016.5961189826623
1987,6,PAR,1032.6392762951407
1987,7,PAR,1052.1003024533616
1987,8,PAR,861.2473603297899
1987,9,PAR,687.5087307067814
1987,10,PAR,368.02342006943513
1987,11,PAR,241.18646355075143
1987,12,PAR,193.52423543576623
1988,1,PAR,233.39544221465928
1988,2,PAR,360.8625266558384
1988,3,PAR,643.3185793515166
1988,4,PAR,916.2195622681916
1988,5,PAR,962.0957179687535
1988,6,PAR,1083.7108257607665
1988,7,PAR,1030.6778000609054
1988,8,PAR,926.9409957812198
1988,9,PAR,659.4339361765013
1988,10,PAR,410.4216723255468
1988,11,PAR,215.78428569229644
1988,12,PAR,178.1907924225395
1989,1,PAR,230.6058323652588
1989,2,PAR,426.14662202686975
1989,3,PAR,667.965643332377
1989,4,PAR,891.4081308604782
1989,5,PAR,840.3348237167681
1989,6,PAR,954.4205266037474
1989,7,PAR,1018.106589757766
1989,8,PAR,798.2538725018334
1989,9,PAR,645.0279588398673
1989,10,PAR,359.5721751488678
1989,11,PAR,218.73450046644567
1989,12,PAR,186.6668760703589
1990,1,PAR,233.7472428409101
1990,2,PAR,431.7013857446665
1990,3,PAR,605.7494797810307
1990,4,PAR,808.1728585298712
1990,5,PAR,862.0681100571873
1990,6,PAR,1008.334954485378
1990,7,PAR,994.985309343546
1990,8,PAR,880.3256067186636
1990,9,PAR,551.8852591171764
1990,10,PAR,380.2720768082142
1990,11,PAR,228.44133972316644
1990,12,PAR,185.0983730041272
1991,1,PAR,239.4231075338733
1991,2,PAR,374.1153730605174
1991,3,PAR,642.3879297857626
1991,4,PAR,722.3410186237653
1991,5,PAR,938.4348342390268
1991,6,PAR,1068.3978244876218
1991,7,PAR,1021.4151345521632
1991,8,PAR,840.7872331117078
1991,9,PAR,733.7879997356879
1991,10,PAR,421.6213882475534
1991,11,PAR,266.61342879687385
1991,12,PAR,208.1788968969511
1992,1,PAR,219.70335453071183
1992,2,PAR,429.0308621742121
1992,3,PAR,701.8853827150608
1992,4,PAR,769.2207256305287
1992,5,PAR,960.5577871699315
1992,6,PAR,908.7009860313036
1992,7,PAR,1067.285019083257
1992,8,PAR,912.977941996525
1992,9,PAR,649.0148495076526
1992,10,PAR,382.0632009951997
1992,11,PAR,234.17843258426132
1992,12,PAR,190.26107275448723
1993,1,PAR,232.0443558444405
1993,2,PAR,445.429940294889
1993,3,PAR,680.5572235292256
1993,4,PAR,776.8384974690687
1993,5,PAR,1075.609129597416
1993,6,PAR,898.8559658962292
1993,7,PAR,983.7701337983642
1993,8,PAR,833.3997126958944
1993,9,PAR,620.5598809375219
1993,10,PAR,429.6273421814182
1993,11,PAR,243.7267044382725
1993,12,PAR,210.7624331795458
1994,1,PAR,283.522126502656
1994,2,PAR,382.5060997922014
1994,3,PAR,647.0823594527088
1994,4,PAR,939.9697311128608
1994,5,PAR,1004.6030396806292
1994,6,PAR,1004.2948326315228
1994,7,PAR,984.6567750480676
1994,8,PAR,910.6085477806377
1994,9,PAR,653.9236257821917
1994,10,PAR,391.0940535757339
1994,11,PAR,221.3697432832437
1994,12,PAR,194.67210980382583
1995,1,PAR,261.9227502007269
1995,2,PAR,426.3591173480633
1995,3,PAR,599.9077837670388
1995,4,PAR,791.3656076223751
1995,5,PAR,909.906065905622
1995,6,PAR,978.0158730779788
1995,7,PAR,924.4493043206968
1995,8,PAR,835.7770481148139
1995,9,PAR,690.3823833526187
1995,10,PAR,389.3353826140655
1995,11,PAR,217.49944721533896
1995,12,PAR,189.95443201925244
1996,1,PAR,265.2873433105777
1996,2,PAR,430.7352888630359
1996,3,PAR,679.4727856174331
1996,4,PAR,796.0726997925416
1996,5,PAR,1067.5527228728122
1996,6,PAR,1009.4104570675676
1996,7,PAR,881.8052437175542
1996,8,PAR,912.6358604384004
1996,9,PAR,618.9171713815164
1996,10,PAR,431.8987179674279
1996,11,PAR,220.8054292684984
1996,12,PAR,194.1010491950816
1997,1,PAR,248.33039195161288
1997,2,PAR,426.1210514086726
1997,3,PAR,623.7248383372615
1997,4,PAR,816.6310991308721
1997,5,PAR,1010.1774477399886
1997,6,PAR,1065.98639986351
1997,7,PAR,997.6914546288808
1997,8,PAR,924.0987205667242
1997,9,PAR,723.1181696682155
1997,10,PAR,372.0536087732197
1997,11,PAR,259.7996439877785
1997,12,PAR,198.13226951990308
1998,1,PAR,262.2198916888595
1998,2,PAR,438.6102924575705
1998,3,PAR,591.6765119974013
1998,4,PAR,931.0645300556156
1998,5,PAR,938.1502380827236
1998,6,PAR,1060.766858985971
1998,7,PAR,893.6221531401933
1998,8,PAR,791.4808686687271
1998,9,PAR,577.9850511955636
1998,10,PAR,398.7962489548567
1998,11,PAR,246.83710134934367
1998,12,PAR,197.5552606928961
1999,1,PAR,263.89272768902816
1999,2,PAR,375.5770754018844
1999,3,PAR,621.5934194687779
1999,4,PAR,769.5683851607191
1999,5,PAR,898.8851737689981
1999,6,PAR,1183.633286170146
1999,7,PAR,1000.2952166983564
1999,8,PAR,923.6608723745444
1999,9,PAR,742.8457263637958
1999,10,PAR,414.82011066951424
1999,11,PAR,233.25418000733083
1999,12,PAR,170.10841226830584
2000,1,PAR,225.65179124045767
2000,2,PAR,388.11371071680094
2000,3,PAR,623.6045284268573
2000,4,PAR,835.7820427266428
2000,5,PAR,869.4213735819209
2000,6,PAR,968.8058131127764
2000,7,PAR,1034.6288318085776
2000,8,PAR,881.332381617794
2000,9,PAR,601.4432221677343
2000,10,PAR,339.25901526009585
2000,11,PAR,232.0750055777953
2000,12,PAR,210.641756078538
2001,1,PAR,257.54064574870665
2001,2,PAR,456.1332646272482
2001,3,PAR,614.7310990822127
2001,4,PAR,810.4578306218535
2001,5,PAR,1059.038482131933
2001,6,PAR,962.0333519655428
2001,7,PAR,991.410531428013
2001,8,PAR,730.1107301464475
2001,9,PAR,666.3147539489869
2001,10,PAR,335.88175952217466
2001,11,PAR,267.1113986034597
2001,12,PAR,191.44710118245197
2002,1,PAR,240.13682514721543
2002,2,PAR,417.236094486462
2002,3,PAR,617.0324215050581
2002,4,PAR,909.624354470541
2002,5,PAR,1051.419913241105
2002,6,PAR,1052.0503682542803
2002,7,PAR,1066.4505734451122
2002,8,PAR,889.56527593547
2002,9,PAR,596.3810650150292
2002,10,PAR,320.39598512025606
2002,11,PAR,234.42337533742503
2002,12,PAR,204.49310281215685
2003,1,PAR,234.03786690294825
2003,2,PAR,402.4992992886175
2003,3,PAR,622.1720623554789
2003,4,PAR,885.5928751310464
2003,5,PAR,980.9362559122468
2003,6,PAR,1167.6366210557285
2003,7,PAR,997.5711306165956
2003,8,PAR,901.3140869221804
2003,9,PAR,677.802976860946
2003,10,PAR,380.4954618352419
2003,11,PAR,245.82310459435945
2003,12,PAR,195.0284441577159
2004,1,PAR,255.372837144109
2004,2,PAR,398.1831263803188
2004,3,PAR,683.5422346444656
2004,4,PAR,962.2173400508616
2004,5,PAR,995.0255491928208
2004,6,PAR,1067.9938308265248
2004,7,PAR,1032.4255995098504
2004,8,PAR,954.5142385169102
2004,9,PAR,671.9821928834224
2004,10,PAR,403.0175850200365
2004,11,PAR,257.15980386470204
2004,12,PAR,200.89953086835817
2005,1,PAR,253.3769516682815
2005,2,PAR,384.1897336312924
2005,3,PAR,582.7364628492985
2005,4,PAR,899.0659996419823
2005,5,PAR,945.8588045393147
2005,6,PAR,1037.6898538357025
2005,7,PAR,1015.886567902326
2005,8,PAR,910.0568351162768
2005,9,PAR,684.7126406622607
2005,10,PAR,325.318699715436
2005,11,PAR,227.8885873147646
2005,12,PAR,179.7628597304455
2006,1,PAR,226.26994303805992
2006,2,PAR,374.8954573930519
2006,3,PAR,595.3359447610285
2006,4,PAR,719.9982471198879
2006,5,PAR,897.6936862372561
2006,6,PAR,1018.6533844345722
2006,7,PAR,1115.2181974551345
2006,8,PAR,1016.474482018398
2006,9,PAR,614.2225496456099
2006,10,PAR,443.42280309061977
2006,11,PAR,223.34313899275455
2006,12,PAR,182.39968089218948
2007,1,PAR,252.3776596703796
2007,2,PAR,421.0604582703166
2007,3,PAR,658.765240914588
2007,4,PAR,786.2631660985134
2007,5,PAR,825.6136660786151
2007,6,PAR,983.8441250716596
2007,7,PAR,1078.7974757196785
2007,8,PAR,918.8030067929795
2007,9,PAR,587.029712477896
2007,10,PAR,311.78928224032074
2007,11,PAR,227.6190006996116
2007,12,PAR,185.0092224542485
2008,1,PAR,259.6664018143224
2008,2,PAR,416.482974431468
2008,3,PAR,676.7240494493111
2008,4,PAR,917.7129748832552
2008,5,PAR,880.4771449002637
2008,6,PAR,933.7280239945115
2008,7,PAR,1055.629051632486
2008,8,PAR,914.3120445734728
2008,9,PAR,663.9572053573947
2008,10,PAR,335.3794654347612
2008,11,PAR,229.54545670587504
