Year,Month,Variable,eco1
1982,10,PAR,370.08552466270027
1982,11,PAR,236.36103922873775
1982,12,PAR,193.6771259877535
1983,1,PAR,244.610065993255
1983,2,PAR,407.4886174985403
1983,3,PAR,645.0354095284299
1983,4,PAR,855.8979722474826
1983,5,PAR,956.658037084818
1983,6,PAR,997.7942646373551
1983,7,PAR,997.7786953835861
1983,8,PAR,862.5692780577073
1983,9,PAR,631.5694744931035
1983,10,PAR,370.08552466270027
1983,11,PAR,236.36103922873775
1983,12,PAR,193.6771259877535
1984,1,PAR,244.610065993255
1984,2,PAR,407.4886174985403
1984,3,PAR,645.0354095284299
1984,4,PAR,855.8979722474826
1984,5,PAR,956.658037084818
1984,6,PAR,997.7942646373551
1984,7,PAR,997.7786953835861
1984,8,PAR,862.5692780577073
1984,9,PAR,631.5694744931035
1984,10,PAR,370.08552466270027
1984,11,PAR,236.36103922873775
1984,12,PAR,193.6771259877535
1985,1,PAR,244.610065993255
1985,2,PAR,407.4886174985403
1985,3,PAR,645.0354095284299
1985,4,PAR,855.8979722474826
1985,5,PAR,956.658037084818
1985,6,PAR,997.7942646373551
1985,7,PAR,997.7786953835861
1985,8,PAR,862.5692780577073
1985,9,PAR,631.5694744931035
1985,10,PAR,370.08552466270027
1985,11,PAR,236.36103922873775
1985,12,PAR,193.6771259877535
1986,1,PAR,244.610065993255
1986,2,PAR,407.4886174985403
1986,3,PAR,645.0354095284299
1986,4,PAR,855.8979722474826
1986,5,PAR,956.658037084818
1986,6,PAR,997.7942646373551
1986,7,PAR,997.7786953835861
1986,8,PAR,862.5692780577073
1986,9,PAR,631.5694744931035
1986,10,PAR,370.08552466270027
1986,11,PAR,236.36103922873775
1986,12,PAR,193.6771259877535
1987,1,PAR,244.610065993255
1987,2,PAR,407.4886174985403
1987,3,PAR,645.0354095284299
1987,4,PAR,855.8979722474826
1987,5,PAR,956.658037084818
1987,6,PAR,997.7942646373551
1987,7,PAR,997.7786953835861
1987,8,PAR,862.5692780577073
1987,9,PAR,631.5694744931035
1987,10,PAR,370.08552466270027
1987,11,PAR,236.36103922873775
1987,12,PAR,193.6771259877535
1988,1,PAR,244.610065993255
1988,2,PAR,407.4886174985403
1988,3,PAR,645.0354095284299
1988,4,PAR,855.8979722474826
1988,5,PAR,956.658037084818
1988,6,PAR,997.7942646373551
1988,7,PAR,997.7786953835861
1988,8,PAR,862.5692780577073
1988,9,PAR,631.5694744931035
1988,10,PAR,370.08552466270027
1988,11,PAR,236.36103922873775
1988,12,PAR,193.6771259877535
1989,1,PAR,244.610065993255
1989,2,PAR,407.4886174985403
1989,3,PAR,645.0354095284299
1989,4,PAR,855.8979722474826
1989,5,PAR,956.658037084818
1989,6,PAR,997.7942646373551
1989,7,PAR,997.7786953835861
1989,8,PAR,862.5692780577073
1989,9,PAR,631.5694744931035
1989,10,PAR,370.08552466270027
1989,11,PAR,236.36103922873775
1989,12,PAR,193.6771259877535
1990,1,PAR,244.610065993255
1990,2,PAR,407.4886174985403
1990,3,PAR,645.0354095284299
1990,4,PAR,855.8979722474826
1990,5,PAR,956.658037084818
1990,6,PAR,997.7942646373551
1990,7,PAR,997.7786953835861
1990,8,PAR,862.5692780577073
1990,9,PAR,631.5694744931035
1990,10,PAR,370.08552466270027
1990,11,PAR,236.36103922873775
1990,12,PAR,193.6771259877535
1991,1,PAR,244.610065993255
1991,2,PAR,407.4886174985403
1991,3,PAR,645.0354095284299
1991,4,PAR,855.8979722474826
1991,5,PAR,956.658037084818
1991,6,PAR,997.7942646373551
1991,7,PAR,997.7786953835861
1991,8,PAR,862.5692780577073
1991,9,PAR,631.5694744931035
1991,10,PAR,370.08552466270027
1991,11,PAR,236.36103922873775
1991,12,PAR,193.6771259877535
1992,1,PAR,244.610065993255
1992,2,PAR,407.4886174985403
1992,3,PAR,645.0354095284299
1992,4,PAR,855.8979722474826
1992,5,PAR,956.658037084818
1992,6,PAR,997.7942646373551
1992,7,PAR,997.7786953835861
1992,8,PAR,862.5692780577073
1992,9,PAR,631.5694744931035
1992,10,PAR,370.08552466270027
1992,11,PAR,236.36103922873775
1992,12,PAR,193.6771259877535
1993,1,PAR,244.610065993255
1993,2,PAR,407.4886174985403
1993,3,PAR,645.0354095284299
1993,4,PAR,855.8979722474826
1993,5,PAR,956.658037084818
